,keyword_id,url_id,lower_term,term
1706,2,45380,saturn drawing,saturn drawing
1707,2,45381,saturn painting,saturn painting
1708,2,45382,saturn painting,saturn painting
1709,2,45384,is netflix down,is netflix down
1710,2,45396,define discursive,define discursive
1711,2,45397,define creepy,define creepy
1712,2,45418,cat books reading,cat books reading
1713,2,45419,cat books reading,cat books reading
1714,2,45420,cat books reading,cat books reading
1715,2,45424,girl reading with cat,girl reading with cat
1716,2,45425,girl reading with cat,girl reading with cat
1717,2,45428,girl reading with cat,girl reading with cat
1718,2,45429,girl reading with cat,girl reading with cat
1719,2,45430,girl reading with cat,girl reading with cat
1720,2,45431,girl reading with cat,girl reading with cat
1721,2,45432,girl reading with cat,girl reading with cat
1722,2,45433,girl reading with cat,girl reading with cat
1723,2,45438,girl reading with cat,girl reading with cat
1724,2,45439,girl reading with cat,girl reading with cat
1725,2,45440,girl reading with cat,girl reading with cat
1726,2,45441,girl reading with cat,girl reading with cat
1727,2,45442,girl reading with cat,girl reading with cat
1728,2,45443,girl reading with cat,girl reading with cat
1729,2,45444,girl reading with cat,girl reading with cat
1730,2,45448,girl reading with cat,girl reading with cat
1731,2,45449,girl reading with cat,girl reading with cat
1732,2,45528,define compunction,define compunction
1733,2,45529,define invocation,define invocation
1734,2,45530,define imprecation,define imprecation
1735,2,45531,define command,define command
1736,2,45532,define injunction,define injunction
1737,2,45550,assertequal python,assertequal python
1738,2,45572,break up conjunction python line too long,break up conjunction python line too long
1739,2,45574,python conditional expression line break,python conditional expression line break
1740,2,45579,continuation line with same indent as next logical line,continuation line with same indent as next logical line
1741,2,45589,gitbook,gitbook
1742,2,45620,get bbox width not getting correct width,get bbox width not getting correct width
1743,2,45622,bbox getting constant width,bbox getting constant width
1744,2,45623,bbox getting constant width js,bbox getting constant width js
1745,2,45634,agent cooper twin peaks,agent cooper twin peaks
1746,2,45635,agent cooper twin peaks,agent cooper twin peaks
1747,2,45636,agent cooper twin peaks,agent cooper twin peaks
1748,2,45639,laura palmer,laura palmer
1749,2,45640,laura palmer,laura palmer
1750,2,45641,laura palmer,laura palmer
1751,2,45644,twin peaks girls,twin peaks girls
1752,2,45645,twin peaks,twin peaks
1753,2,45646,twin peaks,twin peaks
1754,2,45648,shelly johnson twin peaks,shelly johnson twin peaks
1755,2,45649,shelly johnson twin peaks,shelly johnson twin peaks
1756,2,45650,shelly johnson twin peaks,shelly johnson twin peaks
1757,2,45651,shelly johnson twin peaks,shelly johnson twin peaks
1758,2,45652,shelly johnson twin peaks,shelly johnson twin peaks
1759,2,45655,shelly johnson twin peaks,shelly johnson twin peaks
1760,2,45656,shelly johnson twin peaks,shelly johnson twin peaks
1761,2,45657,donna twin peaks,donna twin peaks
1762,2,45658,donna twin peaks,donna twin peaks
1763,2,45661,norma twin peaks,norma twin peaks
1764,2,45662,norma twin peaks,norma twin peaks
1765,2,45665,norma twin peaks,norma twin peaks
1766,2,45666,audrey twin peaks,audrey twin peaks
1767,2,45667,audrey twin peaks,audrey twin peaks
1768,2,45668,audrey twin peaks,audrey twin peaks
1769,2,45671,jocelyn packard,jocelyn packard
1770,2,45672,jocelyn packard,jocelyn packard
1771,2,45673,jocelyn packard,jocelyn packard
1772,2,45683,david lynch keeps his head,david lynch keeps his head
1773,2,45693,define pastiche,define pastiche
1774,2,45747,adafruit,adafruit
1775,2,45750,temperature skin sensor,temperature skin sensor
1776,2,45760,skin temperature sensor,skin temperature sensor
1777,2,45762,fitbit api python,fitbit api python
1778,2,45768,fitbit api,fitbit api
1779,2,45774,robin andrews ifl,robin andrews ifl
1780,2,45776,javascript any,javascript any
1781,2,45778,sum javascript,sum javascript
1782,2,45779,javascript reduce,javascript reduce
1783,2,45784,verizon dsl,verizon dsl
1784,2,45785,define parochial,define parochial
1785,2,45786,skype,skype
1786,2,45789,flights,flights
1787,2,45794,flights,flights
1788,2,45798,montreal fetish weekend,montreal fetish weekend
1789,2,45814,talend,talend
1790,2,45835,css float element above another,css float element above another
1791,2,45840,css line break,css line break
1792,2,45848,workflowy,workflowy
1793,2,45861,angular template with variable,angular template with variable
1794,2,45863,ng-init refresh,ng-init refresh
1795,2,45865,angular truncate filter,angular truncate filter
1796,2,45961,iris murdoch,iris murdoch
1797,2,45983,javascript class,javascript class
1798,2,45985,angular model,angular model
1799,2,45986,angular when to use classes,angular when to use classes
1800,2,45989,define glom,define glom
1801,54,45990,glom,glom
1802,2,46008,curl download file,curl download file
1803,2,46019,figment boston,figment boston
1804,2,46025,define diminish,define diminish
1805,2,46026,define reduce,define reduce
1806,2,46034,const vs var,const vs var
1807,2,46042,angular limitto with ellipsis,angular limitto with ellipsis
1808,2,46043,css limit text ellipses,css limit text ellipses
1809,2,46048,1984 the hate week,1984 the hate week
1810,2,46065,define parry,define parry
1811,2,46104,spyon with arguments,spyon with arguments
1812,2,46115,font icons cheat sheet,font icons cheat sheet
1813,2,46128,line too long if else python,line too long if else python
1814,2,46129,line too long if else one line python,line too long if else one line python
1815,2,46146,magicmock is not json serializable,magicmock is not json serializable
1816,2,46154,github plus minus,github plus minus
1817,2,46237,define ordinal,define ordinal
1818,2,46294,boston city hall,boston city hall
1819,2,46295,boston city hall,boston city hall
1820,2,46296,boston city hall,boston city hall
1821,2,46297,boston city hall,boston city hall
1822,2,46298,boston city hall architect,boston city hall architect
1823,2,46374,sohei szincza,Sohei Szincza
1824,2,46383,jean-baptiste mouton,jean-baptiste mouton
1825,2,46384,jean-baptiste mouton,jean-baptiste mouton
1826,2,46385,jean-baptiste mouton artist,jean-baptiste mouton artist
1827,2,46422,nginject directive,nginject directive
1828,2,46423,ng-inject directive,ng-inject directive
1829,2,46433,angular imports transitive,angular imports transitive
1830,2,46434,angular import,angular import
1831,2,46436,best way to see if two floats are equal,best way to see if two floats are equal
1832,2,46437,best way to see if two floats are equal javascript,best way to see if two floats are equal javascript
1833,2,46439,floating point comparison javascript,floating point comparison javascript
1834,2,46441,d3 compare floats,d3 compare floats
1835,2,46443,lodash floating point comparison,lodash floating point comparison
1836,15,46446,whilk and misky babe i'm yours,whilk and misky babe i'm yours
1837,2,46454,woke up with red armpits,woke up with red armpits
1838,2,46456,tim and eric,tim and eric
1839,2,46458,tim heidecker,tim heidecker
1840,2,46460,the greasy strangler,the greasy strangler
1841,2,46470,urllib2 urlopen bad request,urllib2 urlopen bad request
1842,2,46474,urllib2 urlopen bad request json dump,urllib2 urlopen bad request json dump
1843,2,46475,urllib2 urlopen bad request json dumps,urllib2 urlopen bad request json dumps
1844,2,46478,permission denied write python,permission denied write python
1845,2,46543,lost charlie card monthly pass,lost charlie card monthly pass
1846,2,46550,detox withdrawal,detox withdrawal
1847,2,46586,define elide,define elide
1848,2,46587,khizr khan,khizr khan
1849,2,46623,nashua boston bus schedule,nashua boston bus schedule
1850,15,46627,whilk and misky,whilk and misky
1851,2,46628,babe i'm yours whilk and misky,babe i'm yours whilk and misky
1852,2,46632,distributed cognition,distributed cognition
1853,2,46634,define extreme,define extreme
1854,2,46655,you fill my lack,you fill my lack
1855,2,46656,you fill my lack buffy,you fill my lack buffy
1856,2,46681,define plangent,define plangent
1857,2,46698,r squared,r squared
1858,2,46705,gini norm,gini norm
1859,2,46752,on friendship nehamas,on friendship nehamas
1860,2,46759,define demote,define demote
1861,2,46760,"“wired to connect: the surprising link between brain science and strong, healthy relationships.”","“Wired to Connect: The Surprising Link Between Brain Science and Strong, Healthy Relationships.”"
1862,2,46825,digital painting,digital painting
1863,2,46835,agape love,agape love
1864,2,46837,of friendship montaigne,of friendship montaigne
1865,2,46843,scott alexander,scott alexander
1866,2,46847,eviscerate,eviscerate
1867,2,46848,caustic,caustic
1868,2,46851,twin peaks soundtrack,twin peaks soundtrack
1869,2,46860,freakonomics podcast,freakonomics podcast
1870,2,46862,freakonomics npr gsa,freakonomics NPR GSA
1871,2,46863,npr gsa,NPR GSA
1872,2,46864,npr genetic sexual attraction,NPR genetic sexual attraction
1873,2,46889,vagus nerve friendship,vagus nerve friendship
1874,2,46894,airbnb female data scientists,airbnb female data scientists
1875,2,46897,morgane ciot derek rtuhs,morgane ciot derek rtuhs
1876,2,46900,node js pad-left,node js pad-left
1877,2,46903,backlinks,backlinks
1878,2,46905,backlink origins of internet,backlink origins of internet
1879,2,46906,internet tim berners lee,internet tim berners lee
1880,2,46908,tim berners lee backlinks,tim berners lee backlinks
1881,2,46910,jaron lanier internet backlink,jaron lanier internet backlink
1882,2,46912,marc andreesen backlink,marc andreesen backlink
1883,2,46913,define opine,define opine
1884,2,46926,define genuflect,define genuflect
1885,2,46953,scp,scp
1886,2,46998,github merge into branch,github merge into branch
1887,2,47028,gsa,gsa
1888,2,47029,genetic sexual attraction,genetic sexual attraction
1889,2,47031,wunderlist,wunderlist
1890,2,47039,define blithering,define blithering
1891,2,47040,sam kriss alt-right,sam kriss alt-right
1892,2,47045,poa,POA
1893,2,47046,poa convention,POA convention
1894,2,47047,poa alt-right,POA alt-right
1895,2,47052,cuck,cuck
1896,54,47053,cuck,cuck
1897,2,47070,scott alexander alt-right,scott alexander alt-right
1898,2,47095,define sellsword,define sellsword
1899,2,47096,define crosshatch,define crosshatch
1900,2,47128,wandering the moors,wandering the moors
1901,2,47129,heathcliff,heathcliff
1902,2,47130,define moors,define moors
1903,2,47131,define heath,define heath
1904,2,47133,deathbook stage,deathbook stage
1905,2,47137,bregenz austria theater stage,bregenz austria theater stage
1906,2,47139,precision notation,precision notation
1907,2,47144,sweat hogging,sweat hogging
1908,2,47169,care relational assessment,CARE relational assessment
1909,2,47172,amy banks care relational assessment,amy banks care relational assessment
1910,2,47174,wired to connect review,wired to connect review
1911,2,47176,nytimes vagus nerve friendship,nytimes vagus nerve friendship
1912,2,47180,chrome history visualization,chrome history visualization
1913,2,47196,american gods,american gods
1914,2,47197,define eucharistic,define eucharistic
1915,2,47198,es6 this context,es6 this context
1916,31,47218,"laugh+boston/@42.3566315,-71.055708,15z","laugh+boston/@42.3566315,-71.055708,15z"
1917,2,47252,lycanthropic,lycanthropic
1918,2,47258,prefix.scale d3,prefix.scale d3
1919,2,47275,mistress jasmine's,mistress jasmine's
1920,2,47279,bregenz,bregenz
1921,2,47302,science vs podcast,science vs podcast
1922,2,47303,hardcore history,hardcore history
1923,2,47306,antigone frisky dingo,antigone frisky dingo
1924,2,47308,adaptation definition,adaptation definition
1925,2,47309,dolphin lover guy,dolphin lover guy
1926,2,47310,define abrasion,define abrasion
1927,2,47313,meet sophie,meet sophie
1928,2,47314,tracy suicide girl,tracy suicide girl
1929,2,47316,trece suicide girl,trece suicide girl
1930,2,47318,care relational assessment,CARE relational assessment
1931,2,47320,enneagram,enneagram
1932,2,47321,enneagram test,enneagram test
1933,2,47327,enneagram types,enneagram types
1934,2,47335,weird population,WEIRD population
1935,2,47340,enneagram relationships,enneagram relationships
1936,2,47342,enneagram relationships eclectic energies,enneagram relationships eclectic energies
1937,2,47343,define susceptible,define susceptible
1938,2,47344,define impressionable,define impressionable
1939,2,47345,define chronology,define chronology
1940,2,47359,enneagram type test,enneagram type test
1941,2,47365,enneagram relation1 and 4,enneagram relation1 and 4
1942,2,47366,enneagram 1 and 4,enneagram 1 and 4
1943,2,47373,enneagram type 1 and 4,enneagram type 1 and 4
1944,2,47374,enneagram relationship 1 and 4,enneagram relationship 1 and 4
1945,2,47470,metaphyiscal possibility,metaphyiscal possibility
1946,2,47471,metaphysical possibility definition,metaphysical possibility definition
1947,2,47475,science vs podcast,science vs podcast
1948,2,47512,suspicious ascii emoji,suspicious ascii emoji
1949,2,47537,google docs mentions,google docs mentions
1950,2,47553,enneagram 4,enneagram 4
1951,2,47555,best enneagram book,best enneagram book
1952,2,47565,define ethnocentrism,define ethnocentrism
1953,2,47578,kibana,kibana
1954,2,47596,define insufferable,define insufferable
1955,2,47597,mra,MRA
1956,2,47628,godaa,godaa
1957,2,47629,godaddy call,godaddy call
1958,2,47630,4805058877,4805058877
1959,2,47634,paypal debit card,paypal debit card
1960,2,47644,astral projection,astral projection
1961,2,47647,define transmute,define transmute
1962,2,47648,define transmogrify,define transmogrify
1963,2,47649,define subordination,define subordination
1964,2,47650,nocturnal visitation,nocturnal visitation
1965,2,47651,define grotesquerie,define grotesquerie
1966,2,47652,dualism vs. monism,dualism vs. monism
1967,2,47653,erowid,erowid
1968,2,47657,paucity,paucity
1969,2,47658,maiden voyage,maiden voyage
1970,2,47660,sacagawea,sacagawea
1971,2,47661,mainline,mainline
1972,2,47662,define mainline,define mainline
1973,2,47679,joshua galloway columbia,joshua galloway columbia
1974,2,47690,joshua galloway cylance,joshua galloway cylance
1975,2,47693,stone and the sword,stone and the sword
1976,2,47694,mists of avalon,mists of avalon
1977,2,47696,umberto ecco,umberto ecco
1978,2,47698,umberto eco list of books in french,umberto eco list of books in french
1979,2,47701,gitbook,gitbook
1980,2,47705,rebecca rothfeld ben lerner,rebecca rothfeld ben lerner
1981,2,47711,sub-rosa,sub-rosa
1982,2,47889,science fiction currency,science fiction currency
1983,2,47891,define milieu,define milieu
1984,2,47892,witching hour,witching hour
1985,2,47893,imminent,imminent
1986,2,47894,abundant,abundant
1987,2,47905,proffer,proffer
1988,2,47906,define tender,define tender
1989,2,47907,wooden floors,wooden floors
1990,2,47908,disgorge,disgorge
1991,2,47909,summer camp activities,summer camp activities
1992,2,47911,confabulation,confabulation
1993,2,47912,confab,confab
1994,2,47913,contingent,contingent
1995,2,47923,chimera,chimera
1996,2,47924,relating to feet,relating to feet
1997,2,47925,pangea,pangea
1998,2,47926,attendant,attendant
1999,2,47927,attendee,attendee
2000,2,47951,kookoo cafe,kookoo cafe
2001,2,47952,mykhaylo blackout balter,mykhaylo blackout balter
2002,2,47957,mykhaylo kostandov,Mykhaylo Kostandov
2003,2,47973,the oatmeal,the oatmeal
2004,2,47974,the awl,the awl
2005,2,47979,graphite magazine,graphite magazine
2006,2,47980,graphite magazine montreal,graphite magazine montreal
2007,2,47989,the toast,the toast
2008,2,47999,dale cooper romantic,dale cooper romantic
2009,2,48000,dale cooper romantic,dale cooper romantic
2010,2,48001,dale cooper romantic,dale cooper romantic
2011,2,48002,dale cooper romantic,dale cooper romantic
2012,2,48003,dale cooper romantic,dale cooper romantic
2013,2,48004,dale cooper romantic,dale cooper romantic
2014,2,48005,dale cooper romantic,dale cooper romantic
2015,2,48006,dale cooper romantic,dale cooper romantic
2016,2,48007,dale cooper romantic,dale cooper romantic
2017,2,48008,dale cooper romantic,dale cooper romantic
2018,2,48009,andrew mclahan,andrew mclahan
2019,2,48010,andrew mclachlan,andrew mclachlan
2020,2,48011,dale cooper,dale cooper
2021,2,48012,dale cooper,dale cooper
2022,2,48013,kyle maclachlan,kyle maclachlan
2023,2,48014,kyle maclachlan,kyle maclachlan
2024,2,48015,kyle maclachlan young,kyle maclachlan young
2025,2,48016,acknowledgment,acknowledgment
2026,2,48017,kyle maclachlan young,kyle maclachlan young
2027,2,48018,kyle maclachlan young,kyle maclachlan young
2028,2,48019,kyle maclachlan young,kyle maclachlan young
2029,2,48020,holding pen,holding pen
2030,2,48022,kyle maclachlan lara flynn boyle relationship,kyle maclachlan lara flynn boyle relationship
2031,2,48023,kyle maclachlan lara flynn boyle relationship,kyle maclachlan lara flynn boyle relationship
2032,2,48024,kyle maclachlan lara flynn boyle relationship,kyle maclachlan lara flynn boyle relationship
2033,2,48025,kyle maclachlan young,kyle maclachlan young
2034,2,48026,pointed,pointed
2035,2,48027,paralipsis,paralipsis
2036,2,48028,apophatic,apophatic
2037,2,48029,oblique,oblique
2038,2,48030,fixed demand,fixed demand
2039,2,48031,creme de la creme,creme de la creme
2040,2,48033,unchanging,unchanging
2041,2,48035,firefly companion,firefly companion
2042,2,48038,firefly companion,firefly companion
2043,2,48039,inara firefly,inara firefly
2044,2,48040,inara firefly,inara firefly
2045,2,48045,unexpected,unexpected
2046,2,48046,define unexpected,define unexpected
2047,2,48047,enneagram,enneagram
2048,2,48048,percolate,percolate
2049,2,48049,perturbation,perturbation
2050,2,48050,not the bees gif,not the bees gif
2051,2,48055,tool,tool
2052,2,48056,define tool,define tool
2053,2,48057,define implement,define implement
2054,2,48058,define strategy,define strategy
2055,2,48059,patrician,patrician
2056,2,48073,inara lesbian scene,inara lesbian scene
2057,2,48074,inara lesbian scene,inara lesbian scene
2058,2,48075,inara lesbian scene,inara lesbian scene
2059,2,48078,inara lesbian scene,inara lesbian scene
2060,2,48085,lusting,lusting
2061,2,48086,define salivate,define salivate
2062,2,48087,byronic hero tvtropes,byronic hero tvtropes
2063,2,48088,diaspora,diaspora
2064,2,48091,indecorous,indecorous
2065,2,48092,inside out,inside out
2066,15,48094,killjoys trailer,killjoys trailer
2067,2,48096,define reagent,define reagent
2068,2,48105,mal firefly,mal firefly
2069,2,48108,how to clean white canvas shoes with bleach,how to clean white canvas shoes with bleach
2070,2,48121,bleach on hands alleviate pain,bleach on hands alleviate pain
2071,2,48186,airbnb sex worker,airbnb sex worker
2072,2,48187,airbnb sex worker vice,airbnb sex worker vice
2073,2,48204,pointillism vs stippling,pointillism vs stippling
2074,2,48210,synonym explorer,synonym explorer
2075,2,48212,synonym visualization,synonym visualization
2076,2,48214,thesaurus visualization,thesaurus visualization
2077,2,48221,visualize words,visualize words
2078,2,48241,dieselaev,DIESELAEV
2079,2,48248,learn pandas,learn pandas
2080,2,48250,pandas with text data,pandas with text data
2081,2,48253,download chrome history,download chrome history
2082,2,48261,aws console,aws console
2083,2,48310,copy file from vagrant to host,copy file from vagrant to host
2084,2,48315,gitlab,gitlab
2085,2,48327,python chrome api,python chrome api
2086,2,48329,python chrome history,python chrome history
2087,2,48331,mac chrome history stored,mac chrome history stored
2088,2,48340,open sqlite file python,open sqlite file python
2089,2,48342,sqlite list all tables,sqlite list all tables
2090,2,48344,sqlite list all tables python,sqlite list all tables python
2091,2,48346,pandas read sql query,pandas read sql query
2092,2,48348,sqlite3.operationalerror database is locked,sqlite3.operationalerror database is locked
